2014-05-01 16:26:21,870 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-knowledge-repository-file-based:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-knowledge-repository\opencds-knowledge-repository-file-based\pom.xml.
2014-05-01 16:26:28,821 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:dss-java-stub:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\dss-java-stub\pom.xml.
2014-05-01 16:26:30,881 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-common:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-common\pom.xml.
2014-05-01 16:26:30,893 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /dss-java-stub/src/main/java
2014-05-01 16:26:30,894 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /dss-java-stub/src/main/resources
2014-05-01 16:26:30,896 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /dss-java-stub/src/test/java
2014-05-01 16:26:30,896 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /dss-java-stub/src/test/resources
2014-05-01 16:26:31,034 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.opencds:opencds-dss-components:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-dss-components\pom.xml.
2014-05-01 16:26:31,080 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-dss-evaluation:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-dss-components\opencds-dss-evaluation\pom.xml.
2014-05-01 16:26:31,147 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-dss-drools-55-adapter:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-dss-components\opencds-dss-drools-55-adapter\pom.xml.
2014-05-01 16:26:31,223 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-vmr-1_0-schema/src/main/java
2014-05-01 16:26:31,223 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-vmr-1_0-schema/src/main/resources
